dataset,n,colors,algorithm,mode,fairness_combination,epsilon,delta,weightA,weightB,alpha,beta,num_diff_constraints,num_ratio_constraints,num_coverage_constraints,coverage_percent,dimensions,range_from,range_to,range_size,range_bucket,range_position,iterations_done,file_load_ms,build_time_ms,avg_query_time_ms,min_query_time_ms,max_query_time_ms,result,result_from,result_to,similarity,tle
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,8.94,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,8.94,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,8.94,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,8.94,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,8.94,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,10.04,0.01,0.01,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,10.04,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,10.04,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,10.04,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,10.04,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,10.04,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,10.04,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,10.04,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,10.04,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,9.91,0.01,0.01,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,9.91,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,9.91,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,9.91,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,9.91,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,9.91,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,9.91,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,9.91,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,15,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,9.91,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,6.64,2478.04,2462.93,2493.26,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,6.64,2437.89,2427.82,2455.60,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,6.64,2450.95,2444.96,2459.37,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,6.64,1819.16,1811.72,1827.77,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,6.64,1821.27,1819.10,1822.97,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,6.64,1817.66,1812.40,1826.14,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,6.64,1330.23,1326.99,1332.91,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,6.64,1331.28,1328.05,1333.49,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,6.64,1326.56,1320.08,1330.21,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,6.83,0.00,0.00,0.00,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,6.83,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,6.83,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,6.83,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,6.83,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,6.83,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,6.83,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,6.83,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,6.83,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,10.64,0.01,0.00,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,10.64,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,10.64,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,10.64,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,10.64,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,10.64,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,10.64,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,10.64,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,10.64,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,8.93,0.01,0.01,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,8.93,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,8.93,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,8.93,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,8.93,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,8.93,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,8.93,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,8.93,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,8.93,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,9.93,0.01,0.01,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,9.93,0.01,0.01,0.01,"[1779111142.4973,1779111267.3736]",1779111142.4973,1779111267.3736,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111748.6595,1779111876.6296]",1779111748.6595,1779111876.6296,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111882.1296,1779112005.4745]",1779111882.1296,1779112005.4745,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111651.3930,1779112027.8972]",1779111651.3930,1779112027.8972,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111258.9205,1779111628.0177]",1779111258.9205,1779111628.0177,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111255.0143,1779111624.3145]",1779111255.0143,1779111624.3145,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,9.93,0.00,0.00,0.00,"[1779111567.3453,1779112190.9955]",1779111567.3453,1779112190.9955,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111352.9059,1779111973.0057]",1779111352.9059,1779111973.0057,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,25,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,9.93,0.00,0.00,0.00,"[1779111357.9684,1779111978.4276]",1779111357.9684,1779111978.4276,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111142.4972541,1779111267.3736467,125.87639260292053,small,low,3,N/A,6.44,2351.82,2347.53,2355.69,"[1779111142.4973,1779111271.4830]",1779111142.4973,1779111271.4830,0.9836,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111748.6595163,1779111876.7233472,129.06383085250854,small,mid,3,N/A,6.44,2314.14,2305.02,2325.28,"[1779111738.3782,1779111876.6296]",1779111738.3782,1779111876.6296,0.9599,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111882.1296074,1779112005.474537,124.34492945671082,small,mid,3,N/A,6.44,2334.48,2324.32,2347.51,"[1779111876.3796,1779112006.4277]",1779111876.3796,1779112006.4277,0.9731,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111651.392963,1779112027.8971555,377.5041925907135,medium,mid,3,N/A,6.44,1521.57,1516.08,1526.48,"[1779111630.7520,1779112027.8972]",1779111630.7520,1779112027.8972,0.9721,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111258.920505,1779111628.0176535,370.0971484184265,medium,low,3,N/A,6.44,1517.02,1512.38,1520.49,"[1779111257.0611,1779111636.5489]",1779111257.0611,1779111636.5489,0.9865,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111255.014251,1779111624.3145168,370.300265789032,medium,low,3,N/A,6.44,1520.06,1518.02,1524.03,"[1779111251.2330,1779111630.5489]",1779111251.2330,1779111630.5489,0.9861,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111567.3453128,1779112190.9954793,624.6501665115356,large,mid,3,N/A,6.44,952.74,947.22,956.87,"[1779111543.4546,1779112198.9643]",1779111543.4546,1779112198.9643,0.9764,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111352.905882,1779111973.005692,621.0998101234436,large,low,3,N/A,6.44,952.46,951.03,954.48,"[1779111330.7336,1779111975.4432]",1779111330.7336,1779111975.4432,0.9805,NO
live_l2_unique_32k.csv,32000,3,brute,fair_cov,C,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,35,0,1779111357.968383,1779111978.4275968,621.4592137336731,large,low,3,N/A,6.44,950.87,949.09,952.13,"[1779111337.0618,1779111982.9276]",1779111337.0618,1779111982.9276,0.9805,NO
