time,color
98.525,HARD
98.52600000000001,SOFT
98.527,HARD
98.53,HARD
98.531,SOFT
98.533,SOFT
98.53399999999999,MEDIUM
98.535,HARD
98.536,HARD
98.537,INTERMEDIATE
98.538,HARD
98.539,SOFT
98.541,HARD
98.542,HARD
98.543,SOFT
98.544,MEDIUM
98.545,INTERMEDIATE
98.547,HARD
98.548,HARD
98.549,WET
98.55,HARD
98.551,MEDIUM
98.55199999999999,HARD
98.554,HARD
98.555,HARD
98.557,HARD
98.559,MEDIUM
98.56,SOFT
98.561,HARD
98.563,MEDIUM
98.564,SOFT
98.565,HARD
98.566,SOFT
98.56700000000001,HARD
98.568,HARD
98.569,HARD
98.57,INTERMEDIATE
98.571,HARD
98.572,HARD
98.57300000000001,MEDIUM
98.574,HARD
98.575,HARD
98.578,HARD
98.57900000000001,HARD
98.58,SOFT
98.581,HARD
98.583,INTERMEDIATE
98.584,HARD
98.58500000000001,HARD
98.586,MEDIUM
98.587,HARD
98.588,MEDIUM
98.589,HARD
98.59,INTERMEDIATE
98.59100000000001,MEDIUM
98.593,SOFT
98.594,HARD
98.596,SOFT
98.59700000000001,MEDIUM
98.59899999999999,SOFT
98.6,HARD
98.601,HARD
98.60300000000001,INTERMEDIATE
98.604,MEDIUM
98.60499999999999,HARD
98.606,HARD
98.607,HARD
98.608,HARD
98.60900000000001,HARD
98.61,MEDIUM
98.61099999999999,INTERMEDIATE
98.612,HARD
98.613,HARD
98.614,SOFT
98.61500000000001,HARD
98.61699999999999,HARD
98.618,HARD
98.619,HARD
98.62,MEDIUM
98.62100000000001,INTERMEDIATE
98.622,HARD
98.62299999999999,WET
98.624,MEDIUM
98.625,HARD
98.626,HARD
98.628,HARD
98.62899999999999,HARD
98.63,MEDIUM
98.631,MEDIUM
98.63300000000001,HARD
98.634,MEDIUM
98.63499999999999,MEDIUM
98.636,HARD
98.637,HARD
98.63900000000001,SOFT
98.64099999999999,MEDIUM
98.642,HARD
98.643,HARD
98.644,HARD
98.64500000000001,MEDIUM
98.64699999999999,SOFT
98.648,HARD
98.649,HARD
98.65,HARD
98.65100000000001,SOFT
98.652,MEDIUM
98.656,HARD
98.657,MEDIUM
98.658,MEDIUM
98.66,HARD
98.661,MEDIUM
98.662,MEDIUM
98.663,MEDIUM
98.664,SOFT
98.66499999999999,HARD
98.666,HARD
98.667,SOFT
98.668,HARD
98.669,HARD
98.67099999999999,HARD
98.672,MEDIUM
98.673,WET
98.676,SOFT
98.67699999999999,MEDIUM
98.678,SOFT
98.679,HARD
98.68,HARD
98.681,MEDIUM
98.682,MEDIUM
98.68299999999999,HARD
98.684,HARD
98.686,MEDIUM
98.687,HARD
98.688,MEDIUM
98.689,MEDIUM
98.69,HARD
98.691,SOFT
98.69200000000001,HARD
98.693,HARD
98.694,WET
98.695,HARD
98.696,INTERMEDIATE
98.697,MEDIUM
98.69800000000001,SOFT
98.699,MEDIUM
98.7,HARD
98.701,HARD
98.702,MEDIUM
98.703,MEDIUM
98.70400000000001,HARD
98.705,MEDIUM
98.706,HARD
98.707,SOFT
98.708,HARD
98.709,INTERMEDIATE
98.71000000000001,HARD
98.711,MEDIUM
98.712,HARD
98.713,HARD
98.714,HARD
98.715,HARD
98.71600000000001,HARD
98.717,MEDIUM
98.718,SOFT
98.719,SOFT
98.72,HARD
98.721,HARD
98.72200000000001,SOFT
98.723,HARD
98.72399999999999,HARD
98.725,HARD
98.726,MEDIUM
98.727,MEDIUM
98.72800000000001,MEDIUM
98.729,SOFT
98.72999999999999,HARD
98.731,MEDIUM
98.732,HARD
98.733,INTERMEDIATE
98.73400000000001,MEDIUM
98.735,HARD
98.737,MEDIUM
98.738,HARD
98.739,SOFT
98.74000000000001,HARD
98.741,SOFT
98.74199999999999,HARD
98.744,MEDIUM
98.745,MEDIUM
98.74600000000001,INTERMEDIATE
98.747,MEDIUM
98.74799999999999,HARD
98.749,MEDIUM
98.75,SOFT
98.751,MEDIUM
98.75200000000001,HARD
98.755,HARD
98.757,HARD
98.75800000000001,MEDIUM
98.759,HARD
98.75999999999999,HARD
98.762,HARD
98.763,MEDIUM
98.76400000000001,MEDIUM
98.76599999999999,HARD
98.768,HARD
98.769,MEDIUM
98.77000000000001,WET
98.77199999999999,SOFT
98.773,HARD
98.774,HARD
98.775,HARD
98.777,HARD
98.77799999999999,MEDIUM
98.779,SOFT
98.78,HARD
98.781,SOFT
98.782,SOFT
98.783,HARD
98.78399999999999,SOFT
98.785,SOFT
98.786,MEDIUM
98.787,MEDIUM
98.788,HARD
98.789,MEDIUM
98.78999999999999,INTERMEDIATE
98.791,HARD
98.792,HARD
98.793,HARD
98.794,HARD
98.79599999999999,HARD
98.797,HARD
98.799,HARD
98.8,HARD
98.801,HARD
98.80199999999999,HARD
98.803,HARD
98.804,SOFT
98.805,HARD
98.806,INTERMEDIATE
98.807,HARD
98.80799999999999,MEDIUM
98.809,HARD
98.812,MEDIUM
98.814,HARD
98.815,MEDIUM
98.816,INTERMEDIATE
98.81700000000001,HARD
98.818,SOFT
98.819,MEDIUM
98.82,MEDIUM
98.82300000000001,SOFT
98.825,SOFT
98.826,SOFT
98.827,SOFT
98.828,HARD
98.82900000000001,SOFT
98.83,SOFT
98.831,HARD
98.832,HARD
98.833,MEDIUM
98.834,MEDIUM
98.83500000000001,SOFT
98.836,INTERMEDIATE
98.837,MEDIUM
98.84100000000001,WET
98.842,HARD
98.843,MEDIUM
98.844,HARD
98.845,HARD
98.846,SOFT
98.84700000000001,HARD
98.848,HARD
98.84899999999999,MEDIUM
98.851,HARD
98.852,HARD
98.85300000000001,INTERMEDIATE
98.854,HARD
98.85499999999999,MEDIUM
98.857,MEDIUM
98.858,MEDIUM
98.85900000000001,SOFT
98.86,SOFT
98.86099999999999,SOFT
98.862,HARD
98.864,MEDIUM
98.86500000000001,HARD
98.866,HARD
98.86699999999999,SOFT
98.868,MEDIUM
98.869,MEDIUM
98.87,HARD
98.87100000000001,HARD
98.87299999999999,WET
98.874,INTERMEDIATE
98.876,MEDIUM
98.87700000000001,SOFT
98.878,HARD
98.87899999999999,MEDIUM
98.88,HARD
98.881,MEDIUM
98.882,INTERMEDIATE
98.88300000000001,SOFT
98.88499999999999,HARD
98.886,INTERMEDIATE
98.887,SOFT
98.888,MEDIUM
98.88900000000001,MEDIUM
98.89,MEDIUM
98.89099999999999,SOFT
98.892,HARD
98.893,INTERMEDIATE
98.894,MEDIUM
98.896,HARD
98.898,HARD
98.899,MEDIUM
98.9,MEDIUM
98.90100000000001,MEDIUM
98.902,HARD
98.905,MEDIUM
98.906,HARD
98.908,HARD
98.90899999999999,HARD
98.91,HARD
98.912,SOFT
98.913,HARD
98.914,INTERMEDIATE
98.916,MEDIUM
98.917,MEDIUM
98.918,HARD
98.919,HARD
98.92,MEDIUM
98.92099999999999,HARD
98.923,HARD
98.924,MEDIUM
98.926,MEDIUM
98.92699999999999,HARD
98.928,HARD
98.929,MEDIUM
98.93,SOFT
98.931,HARD
98.93299999999999,HARD
98.935,MEDIUM
98.94,SOFT
98.941,SOFT
98.94200000000001,HARD
98.943,WET
98.944,WET
98.945,INTERMEDIATE
98.946,MEDIUM
98.947,HARD
98.94800000000001,HARD
98.949,MEDIUM
98.95,MEDIUM
98.951,SOFT
98.952,HARD
98.953,SOFT
98.95400000000001,MEDIUM
98.955,MEDIUM
98.957,MEDIUM
98.958,HARD
98.96000000000001,MEDIUM
98.961,MEDIUM
98.962,HARD
98.963,MEDIUM
98.964,MEDIUM
98.96600000000001,MEDIUM
98.967,SOFT
98.971,HARD
98.97200000000001,HARD
98.973,HARD
98.975,HARD
98.976,HARD
98.977,MEDIUM
98.97800000000001,WET
98.979,MEDIUM
98.97999999999999,HARD
98.981,HARD
98.982,HARD
98.983,MEDIUM
98.985,HARD
98.98599999999999,SOFT
98.987,SOFT
98.988,HARD
98.99000000000001,MEDIUM
98.99199999999999,MEDIUM
98.993,INTERMEDIATE
98.994,MEDIUM
98.995,MEDIUM
98.99600000000001,HARD
98.997,HARD
98.99799999999999,HARD
98.999,MEDIUM
99.001,HARD
99.00200000000001,SOFT
99.00399999999999,SOFT
99.005,MEDIUM
99.006,HARD
99.007,MEDIUM
99.00800000000001,HARD
99.011,MEDIUM
99.012,MEDIUM
99.013,HARD
99.01400000000001,MEDIUM
99.015,MEDIUM
99.01599999999999,HARD
99.017,HARD
99.018,MEDIUM
99.019,SOFT
99.02000000000001,MEDIUM
99.021,HARD
99.024,HARD
99.025,HARD
99.02600000000001,MEDIUM
99.027,HARD
99.02799999999999,HARD
99.029,MEDIUM
99.03,HARD
99.031,MEDIUM
99.032,HARD
99.033,HARD
99.03399999999999,MEDIUM
99.035,HARD
99.036,MEDIUM
99.037,HARD
99.038,HARD
99.03999999999999,MEDIUM
99.041,HARD
99.042,HARD
99.043,MEDIUM
99.044,HARD
99.045,HARD
99.04599999999999,MEDIUM
99.047,MEDIUM
99.049,SOFT
99.05,MEDIUM
99.051,MEDIUM
99.05199999999999,WET
99.054,MEDIUM
99.055,MEDIUM
99.056,MEDIUM
99.05799999999999,MEDIUM
99.059,MEDIUM
99.061,MEDIUM
99.062,SOFT
99.063,INTERMEDIATE
99.064,HARD
99.065,MEDIUM
99.066,HARD
99.06700000000001,SOFT
99.068,HARD
99.069,MEDIUM
99.07,SOFT
99.071,MEDIUM
99.072,MEDIUM
99.07300000000001,HARD
99.074,HARD
99.075,SOFT
99.076,MEDIUM
99.077,MEDIUM
99.078,MEDIUM
99.07900000000001,MEDIUM
99.08,HARD
99.082,MEDIUM
99.083,MEDIUM
99.08500000000001,SOFT
99.086,HARD
99.088,MEDIUM
99.089,MEDIUM
99.09,SOFT
99.092,SOFT
99.093,HARD
99.094,WET
99.096,MEDIUM
99.09700000000001,MEDIUM
99.098,MEDIUM
99.09899999999999,MEDIUM
99.1,MEDIUM
99.101,MEDIUM
99.102,HARD
99.10499999999999,SOFT
99.106,SOFT
99.107,MEDIUM
99.108,MEDIUM
99.10900000000001,HARD
99.11,HARD
99.112,SOFT
99.11500000000001,HARD
99.116,MEDIUM
99.11699999999999,HARD
99.119,HARD
99.12,HARD
99.122,MEDIUM
99.12299999999999,INTERMEDIATE
99.124,HARD
99.125,HARD
99.12700000000001,MEDIUM
99.128,SOFT
99.12899999999999,MEDIUM
99.13,MEDIUM
99.131,MEDIUM
99.132,SOFT
99.13300000000001,HARD
99.134,MEDIUM
99.13499999999999,MEDIUM
99.136,HARD
99.137,HARD
99.138,HARD
99.14,MEDIUM
99.14099999999999,HARD
99.142,MEDIUM
99.143,MEDIUM
99.144,SOFT
99.14500000000001,SOFT
99.146,HARD
99.14699999999999,MEDIUM
99.149,MEDIUM
99.15,HARD
99.15100000000001,MEDIUM
99.152,MEDIUM
99.15299999999999,MEDIUM
99.154,HARD
99.155,HARD
99.156,MEDIUM
99.157,HARD
99.158,MEDIUM
99.15899999999999,MEDIUM
99.16,MEDIUM
99.161,HARD
99.164,MEDIUM
99.16499999999999,HARD
99.166,SOFT
99.168,MEDIUM
99.169,HARD
99.17,HARD
99.17099999999999,MEDIUM
99.172,SOFT
99.173,HARD
99.174,HARD
99.175,HARD
99.17699999999999,SOFT
99.18,MEDIUM
99.182,MEDIUM
99.18299999999999,MEDIUM
99.184,HARD
99.185,MEDIUM
99.186,HARD
99.187,HARD
99.188,MEDIUM
99.189,MEDIUM
99.194,HARD
99.196,HARD
99.197,INTERMEDIATE
99.19800000000001,SOFT
99.199,MEDIUM
99.2,MEDIUM
99.201,SOFT
99.202,SOFT
99.203,HARD
99.20400000000001,MEDIUM
99.205,SOFT
99.206,SOFT
99.207,MEDIUM
99.208,HARD
99.209,HARD
99.212,MEDIUM
99.213,WET
99.214,MEDIUM
99.215,MEDIUM
99.21600000000001,HARD
99.217,HARD
99.218,MEDIUM
99.219,SOFT
99.22,MEDIUM
99.221,MEDIUM
99.22200000000001,MEDIUM
99.223,INTERMEDIATE
99.225,INTERMEDIATE
99.226,HARD
99.229,MEDIUM
99.231,MEDIUM
99.232,MEDIUM
99.233,HARD
99.23400000000001,INTERMEDIATE
99.235,HARD
99.23599999999999,SOFT
99.237,SOFT
99.238,HARD
99.239,MEDIUM
99.24000000000001,MEDIUM
99.241,HARD
99.24199999999999,HARD
99.243,HARD
99.24600000000001,MEDIUM
99.247,MEDIUM
99.24799999999999,HARD
99.249,SOFT
99.25,INTERMEDIATE
99.251,HARD
99.253,MEDIUM
99.255,HARD
99.256,SOFT
99.257,HARD
99.259,HARD
99.25999999999999,HARD
99.261,SOFT
99.263,HARD
99.26400000000001,MEDIUM
99.265,HARD
99.26599999999999,MEDIUM
99.268,MEDIUM
99.27000000000001,HARD
99.271,HARD
99.27199999999999,HARD
99.273,MEDIUM
99.274,HARD
99.275,MEDIUM
99.27600000000001,MEDIUM
99.27799999999999,HARD
99.279,SOFT
99.282,HARD
99.283,HARD
99.28399999999999,HARD
99.285,MEDIUM
99.286,HARD
99.287,HARD
99.288,MEDIUM
99.289,HARD
99.28999999999999,MEDIUM
99.291,SOFT
99.292,MEDIUM
99.293,MEDIUM
99.294,HARD
99.295,MEDIUM
99.29599999999999,HARD
99.297,MEDIUM
99.298,HARD
99.299,SOFT
99.3,MEDIUM
99.30199999999999,MEDIUM
99.303,MEDIUM
99.304,MEDIUM
99.305,MEDIUM
99.306,SOFT
99.307,MEDIUM
99.309,HARD
99.31,MEDIUM
99.311,HARD
99.313,HARD
99.314,HARD
99.315,HARD
99.316,MEDIUM
99.31700000000001,MEDIUM
99.318,SOFT
99.319,HARD
99.32,HARD
99.321,HARD
99.322,HARD
99.32300000000001,HARD
99.325,HARD
99.326,HARD
99.327,HARD
99.33,HARD
99.333,MEDIUM
99.334,HARD
99.33500000000001,MEDIUM
99.336,SOFT
99.337,HARD
99.338,MEDIUM
99.339,MEDIUM
99.34,HARD
99.342,HARD
99.343,MEDIUM
99.344,MEDIUM
99.345,HARD
99.346,HARD
99.34700000000001,MEDIUM
99.348,HARD
99.34899999999999,SOFT
99.351,HARD
99.352,HARD
99.35300000000001,MEDIUM
99.354,SOFT
99.35499999999999,HARD
99.356,MEDIUM
99.357,MEDIUM
99.358,MEDIUM
99.36,HARD
99.36099999999999,HARD
99.362,SOFT
99.363,MEDIUM
99.364,MEDIUM
99.366,SOFT
99.36699999999999,HARD
99.368,MEDIUM
99.369,HARD
99.37,MEDIUM
99.372,HARD
99.37299999999999,MEDIUM
99.374,SOFT
99.375,MEDIUM
99.37700000000001,MEDIUM
99.378,HARD
99.382,HARD
99.384,SOFT
99.38499999999999,MEDIUM
99.386,SOFT
99.388,HARD
99.38900000000001,HARD
99.39099999999999,MEDIUM
99.392,HARD
99.393,HARD
99.394,MEDIUM
99.39500000000001,MEDIUM
99.396,HARD
99.39699999999999,SOFT
99.398,HARD
99.399,SOFT
99.4,HARD
99.404,HARD
99.405,WET
99.406,MEDIUM
99.407,HARD
99.408,MEDIUM
99.40899999999999,MEDIUM
99.41,SOFT
99.411,HARD
99.412,HARD
99.413,MEDIUM
99.41499999999999,HARD
99.416,MEDIUM
99.418,SOFT
99.419,HARD
99.42,HARD
99.42099999999999,HARD
99.422,HARD
99.423,HARD
99.424,SOFT
99.425,HARD
99.426,HARD
99.42699999999999,INTERMEDIATE
99.428,MEDIUM
99.43,MEDIUM
99.431,HARD
99.432,INTERMEDIATE
99.43299999999999,HARD
99.434,HARD
99.435,HARD
99.437,HARD
99.438,HARD
99.439,SOFT
99.44,HARD
99.441,MEDIUM
99.44200000000001,MEDIUM
99.443,INTERMEDIATE
99.444,INTERMEDIATE
99.445,MEDIUM
99.446,HARD
99.447,HARD
99.44800000000001,MEDIUM
99.449,HARD
99.451,HARD
99.453,SOFT
99.45400000000001,HARD
99.455,HARD
99.456,MEDIUM
99.457,HARD
99.458,HARD
99.459,HARD
99.46000000000001,MEDIUM
99.462,MEDIUM
99.465,MEDIUM
99.46600000000001,MEDIUM
99.467,HARD
99.469,MEDIUM
99.47,MEDIUM
99.471,HARD
99.47200000000001,HARD
99.473,MEDIUM
99.47399999999999,HARD
99.475,MEDIUM
99.476,HARD
99.477,MEDIUM
99.479,HARD
99.47999999999999,HARD
99.481,HARD
99.482,HARD
99.483,HARD
99.48400000000001,HARD
99.485,MEDIUM
99.48599999999999,HARD
99.488,SOFT
99.489,HARD
99.49000000000001,HARD
99.491,HARD
99.49199999999999,HARD
99.493,HARD
99.495,MEDIUM
99.497,HARD
99.499,MEDIUM
99.5,HARD
99.501,HARD
99.50200000000001,HARD
99.503,HARD
99.50399999999999,HARD
99.506,SOFT
99.507,HARD
99.50800000000001,SOFT
99.509,MEDIUM
99.50999999999999,MEDIUM
99.511,MEDIUM
99.512,HARD
99.513,HARD
99.51599999999999,HARD
99.517,MEDIUM
99.518,HARD
99.519,HARD
99.52000000000001,MEDIUM
99.521,INTERMEDIATE
99.52199999999999,HARD
99.524,HARD
99.525,HARD
99.52600000000001,HARD
99.527,MEDIUM
99.52799999999999,HARD
99.53,HARD
99.531,HARD
99.532,MEDIUM
99.533,HARD
99.53399999999999,MEDIUM
99.536,HARD
99.537,INTERMEDIATE
99.538,HARD
99.53999999999999,HARD
99.541,MEDIUM
99.542,HARD
99.543,MEDIUM
99.544,HARD
99.545,INTERMEDIATE
99.54599999999999,MEDIUM
99.547,HARD
99.548,SOFT
99.549,MEDIUM
99.551,HARD
99.55199999999999,HARD
99.553,HARD
99.554,MEDIUM
99.555,HARD
99.556,HARD
99.557,HARD
99.55799999999999,MEDIUM
99.559,HARD
99.56,HARD
99.561,MEDIUM
99.562,HARD
99.563,MEDIUM
99.564,HARD
99.565,WET
99.566,HARD
99.569,MEDIUM
99.57,WET
99.571,MEDIUM
99.572,HARD
99.57300000000001,MEDIUM
99.574,MEDIUM
99.575,HARD
99.576,MEDIUM
99.577,INTERMEDIATE
99.57900000000001,MEDIUM
99.58,MEDIUM
99.581,MEDIUM
99.582,MEDIUM
99.584,MEDIUM
99.58500000000001,INTERMEDIATE
99.586,HARD
99.587,MEDIUM
99.588,MEDIUM
99.589,MEDIUM
99.59,SOFT
99.59100000000001,SOFT
99.592,HARD
99.593,HARD
99.594,SOFT
99.595,HARD
99.596,HARD
99.59700000000001,HARD
99.598,HARD
99.6,MEDIUM
99.601,HARD
99.602,SOFT
99.60300000000001,HARD
99.604,MEDIUM
99.60499999999999,SOFT
99.606,SOFT
99.608,MEDIUM
99.61,INTERMEDIATE
99.61099999999999,HARD
99.612,HARD
99.613,MEDIUM
99.614,MEDIUM
99.61500000000001,HARD
99.616,MEDIUM
99.61699999999999,MEDIUM
99.618,HARD
99.619,MEDIUM
99.62,MEDIUM
99.625,MEDIUM
99.626,HARD
99.62700000000001,HARD
99.628,MEDIUM
99.62899999999999,HARD
99.631,MEDIUM
99.632,HARD
99.63300000000001,HARD
99.634,HARD
99.63499999999999,WET
99.636,WET
99.637,HARD
99.638,HARD
99.63900000000001,MEDIUM
99.64,HARD
99.64099999999999,MEDIUM
99.642,MEDIUM
99.644,HARD
99.64500000000001,MEDIUM
99.646,INTERMEDIATE
99.64699999999999,HARD
99.648,MEDIUM
99.65,HARD
99.65100000000001,SOFT
99.652,MEDIUM
99.655,SOFT
99.656,HARD
99.657,HARD
99.658,HARD
99.661,HARD
99.662,HARD
99.663,HARD
99.664,MEDIUM
99.66499999999999,MEDIUM
99.666,MEDIUM
99.668,HARD
99.669,HARD
99.67,MEDIUM
99.67099999999999,MEDIUM
99.672,HARD
99.673,HARD
99.674,HARD
99.675,HARD
99.676,HARD
99.67699999999999,MEDIUM
99.679,HARD
99.681,INTERMEDIATE
99.682,SOFT
99.68299999999999,HARD
99.684,MEDIUM
99.685,MEDIUM
99.686,HARD
99.689,SOFT
99.69,HARD
99.691,MEDIUM
99.69200000000001,MEDIUM
99.693,MEDIUM
99.694,SOFT
99.695,HARD
99.697,HARD
99.69800000000001,MEDIUM
99.699,HARD
99.701,HARD
99.702,HARD
99.703,HARD
99.70400000000001,MEDIUM
99.705,HARD
99.706,MEDIUM
99.707,MEDIUM
99.708,HARD
99.709,HARD
99.71000000000001,MEDIUM
99.711,HARD
99.712,HARD
99.713,INTERMEDIATE
99.714,SOFT
99.715,SOFT
99.717,HARD
99.718,HARD
99.719,MEDIUM
99.72,MEDIUM
99.721,HARD
99.72200000000001,HARD
99.723,HARD
99.72399999999999,HARD
99.725,HARD
99.726,HARD
99.72800000000001,MEDIUM
99.729,HARD
99.72999999999999,HARD
99.731,MEDIUM
99.732,HARD
99.733,MEDIUM
99.735,HARD
99.73599999999999,HARD
99.737,MEDIUM
99.738,MEDIUM
99.739,MEDIUM
99.74000000000001,SOFT
99.741,HARD
99.74199999999999,MEDIUM
99.743,SOFT
99.744,HARD
99.745,WET
99.74600000000001,HARD
99.747,MEDIUM
99.74799999999999,MEDIUM
99.75,HARD
99.751,HARD
99.75200000000001,HARD
99.753,HARD
99.75399999999999,HARD
99.755,MEDIUM
99.756,SOFT
99.757,SOFT
99.75800000000001,SOFT
99.759,HARD
99.75999999999999,HARD
99.761,HARD
99.762,HARD
99.763,MEDIUM
99.76400000000001,HARD
99.76599999999999,MEDIUM
99.767,HARD
99.77000000000001,HARD
99.771,HARD
99.77199999999999,SOFT
99.773,MEDIUM
99.774,SOFT
99.77600000000001,MEDIUM
99.777,MEDIUM
99.77799999999999,INTERMEDIATE
99.779,MEDIUM
99.78,WET
99.781,HARD
99.782,HARD
99.783,MEDIUM
99.78399999999999,INTERMEDIATE
99.785,HARD
99.786,HARD
99.787,HARD
99.788,HARD
99.789,MEDIUM
99.78999999999999,MEDIUM
99.791,HARD
99.792,SOFT
99.793,HARD
99.795,INTERMEDIATE
99.79599999999999,SOFT
99.797,MEDIUM
99.798,HARD
99.799,HARD
99.8,MEDIUM
99.801,HARD
99.80199999999999,SOFT
99.803,MEDIUM
99.804,MEDIUM
99.805,HARD
99.806,MEDIUM
99.807,MEDIUM
99.80799999999999,HARD
99.809,MEDIUM
99.811,SOFT
99.814,MEDIUM
99.815,MEDIUM
99.816,MEDIUM
99.818,MEDIUM
99.819,HARD
99.82,HARD
99.822,MEDIUM
99.82300000000001,SOFT
99.824,HARD
99.825,MEDIUM
99.826,SOFT
99.827,HARD
99.82900000000001,SOFT
99.83,MEDIUM
99.831,INTERMEDIATE
99.832,SOFT
99.833,HARD
99.834,SOFT
99.83500000000001,HARD
99.836,MEDIUM
99.838,MEDIUM
99.839,HARD
99.84,SOFT
99.84100000000001,HARD
99.842,MEDIUM
99.843,HARD
99.844,HARD
99.845,HARD
99.84700000000001,HARD
99.84899999999999,MEDIUM
99.85,HARD
99.851,HARD
99.85300000000001,HARD
99.854,HARD
99.85499999999999,HARD
99.856,HARD
99.857,HARD
99.858,MEDIUM
99.85900000000001,HARD
99.86,HARD
99.862,HARD
99.863,HARD
99.864,MEDIUM
99.86500000000001,MEDIUM
99.866,HARD
99.86699999999999,HARD
99.868,HARD
99.869,MEDIUM
99.87100000000001,HARD
99.872,SOFT
99.87299999999999,HARD
99.874,MEDIUM
99.875,HARD
99.876,MEDIUM
99.87700000000001,HARD
99.878,HARD
99.88,MEDIUM
99.881,HARD
99.882,HARD
99.88300000000001,HARD
99.884,HARD
99.88499999999999,HARD
99.886,MEDIUM
99.887,HARD
99.888,MEDIUM
99.88900000000001,MEDIUM
99.89,SOFT
99.89099999999999,MEDIUM
99.892,HARD
99.893,SOFT
99.894,HARD
99.89500000000001,HARD
99.89699999999999,HARD
99.898,HARD
99.899,HARD
99.9,HARD
99.90100000000001,MEDIUM
99.902,HARD
99.904,MEDIUM
99.905,HARD
99.907,SOFT
99.908,MEDIUM
99.90899999999999,HARD
99.91,WET
99.911,HARD
99.912,MEDIUM
99.913,HARD
99.914,HARD
99.916,MEDIUM
99.917,HARD
99.918,HARD
99.919,MEDIUM
99.92,HARD
99.92099999999999,MEDIUM
99.922,MEDIUM
99.923,HARD
99.924,HARD
99.925,SOFT
99.926,HARD
99.92699999999999,MEDIUM
99.928,HARD
99.93,HARD
99.931,HARD
99.932,INTERMEDIATE
99.93299999999999,MEDIUM
99.934,SOFT
99.935,HARD
99.936,MEDIUM
99.937,MEDIUM
99.938,MEDIUM
99.939,MEDIUM
99.94,MEDIUM
99.941,INTERMEDIATE
99.94200000000001,SOFT
99.943,MEDIUM
99.945,MEDIUM
99.946,HARD
99.947,HARD
99.94800000000001,MEDIUM
99.949,SOFT
99.95,SOFT
99.951,HARD
99.952,MEDIUM
99.953,HARD
99.95400000000001,MEDIUM
99.955,HARD
99.956,SOFT
99.958,MEDIUM
99.959,SOFT
99.96000000000001,HARD
99.961,HARD
99.962,MEDIUM
99.964,MEDIUM
99.965,INTERMEDIATE
99.96600000000001,HARD
99.967,HARD
99.968,SOFT
99.969,SOFT
99.97,HARD
99.971,HARD
99.97200000000001,SOFT
99.973,MEDIUM
99.97399999999999,MEDIUM
99.975,MEDIUM
99.976,HARD
99.977,MEDIUM
99.97800000000001,MEDIUM
99.979,MEDIUM
99.981,HARD
99.982,HARD
99.98400000000001,SOFT
99.985,HARD
99.98599999999999,HARD
99.987,MEDIUM
99.988,HARD
99.989,HARD
99.99000000000001,HARD
99.991,MEDIUM
99.99199999999999,SOFT
99.993,MEDIUM
99.995,WET
99.99600000000001,MEDIUM
99.99799999999999,MEDIUM
99.999,HARD
100.0,HARD
100.00200000000001,SOFT
100.003,HARD
100.00399999999999,MEDIUM
100.005,HARD
100.006,SOFT
100.007,HARD
100.00800000000001,HARD
100.009,MEDIUM
100.00999999999999,MEDIUM
100.011,HARD
100.012,HARD
100.01400000000001,HARD
100.01599999999999,WET
100.017,HARD
100.018,HARD
100.019,HARD
100.02000000000001,HARD
100.024,MEDIUM
100.025,HARD
100.02600000000001,MEDIUM
100.027,HARD
100.02799999999999,INTERMEDIATE
100.029,HARD
100.03,HARD
100.031,HARD
100.032,MEDIUM
100.033,HARD
100.03399999999999,HARD
100.035,SOFT
100.037,SOFT
100.038,MEDIUM
100.039,MEDIUM
100.03999999999999,HARD
100.041,MEDIUM
100.042,HARD
100.043,MEDIUM
100.044,HARD
100.04599999999999,HARD
100.048,MEDIUM
100.049,HARD
100.05,HARD
100.051,HARD
100.05199999999999,MEDIUM
100.053,HARD
100.054,HARD
100.055,WET
100.056,MEDIUM
100.057,HARD
100.05799999999999,MEDIUM
100.06,HARD
100.061,HARD
100.062,MEDIUM
100.063,HARD
100.064,HARD
100.065,HARD
100.066,MEDIUM
100.06700000000001,MEDIUM
100.069,MEDIUM
100.07,SOFT
100.071,HARD
100.07300000000001,HARD
100.076,HARD
100.077,HARD
100.078,MEDIUM
100.07900000000001,MEDIUM
100.08,MEDIUM
100.081,HARD
100.082,HARD
100.083,HARD
100.084,SOFT
100.08500000000001,MEDIUM
100.087,MEDIUM
100.088,WET
100.09,MEDIUM
100.09100000000001,MEDIUM
100.092,HARD
100.093,MEDIUM
100.094,HARD
100.095,HARD
100.096,INTERMEDIATE
100.09700000000001,SOFT
100.098,HARD
100.09899999999999,HARD
100.1,HARD
100.101,MEDIUM
100.102,HARD
100.10300000000001,HARD
100.104,HARD
100.10499999999999,SOFT
100.106,SOFT
100.108,MEDIUM
100.10900000000001,HARD
100.11,HARD
100.11099999999999,SOFT
100.113,MEDIUM
100.114,SOFT
100.11500000000001,HARD
100.116,MEDIUM
100.11699999999999,HARD
100.118,MEDIUM
100.119,HARD
100.12100000000001,HARD
100.122,HARD
100.12299999999999,HARD
100.124,HARD
100.126,HARD
100.12700000000001,MEDIUM
100.128,MEDIUM
100.12899999999999,MEDIUM
100.13,HARD
100.131,MEDIUM
100.132,SOFT
100.13300000000001,MEDIUM
100.134,HARD
100.13499999999999,HARD
100.136,HARD
100.13900000000001,MEDIUM
100.14099999999999,SOFT
100.142,HARD
100.143,MEDIUM
100.144,MEDIUM
