timestamp,color
1779111627.4707768,BTCUSDT
1779111627.5020254,ETHUSDT
1779111627.5176437,SOLUSDT
1779111627.580156,BTCUSDT
1779111627.6113925,ETHUSDT
1779111627.627028,SOLUSDT
1779111627.673909,BTCUSDT
1779111627.7207687,ETHUSDT
1779111627.7832677,BTCUSDT
1779111627.8145216,ETHUSDT
1779111627.8301528,SOLUSDT
1779111627.8770096,BTCUSDT
1779111627.9238985,ETHUSDT
1779111627.939538,SOLUSDT
1779111627.9864016,BTCUSDT
1779111628.0176535,ETHUSDT
1779111628.0332642,SOLUSDT
1779111628.0957787,BTCUSDT
1779111628.1270373,ETHUSDT
1779111628.1426485,SOLUSDT
1779111628.205162,BTCUSDT
1779111628.2207654,ETHUSDT
1779111628.2520282,SOLUSDT
1779111628.2989018,BTCUSDT
1779111628.3301563,ETHUSDT
1779111628.3615665,SOLUSDT
1779111628.3926568,BTCUSDT
1779111628.4395108,ETHUSDT
1779111628.470782,SOLUSDT
1779111628.502026,BTCUSDT
1779111628.5332556,ETHUSDT
1779111628.5646412,SOLUSDT
1779111628.5958314,BTCUSDT
1779111628.6426475,ETHUSDT
1779111628.6739044,SOLUSDT
1779111628.7051585,BTCUSDT
1779111628.7364132,ETHUSDT
1779111628.7832701,SOLUSDT
1779111628.8145442,BTCUSDT
1779111628.8457723,ETHUSDT
1779111628.892661,SOLUSDT
1779111628.9082756,BTCUSDT
1779111628.939544,ETHUSDT
1779111628.9864137,SOLUSDT
1779111629.0176504,BTCUSDT
1779111629.0489066,ETHUSDT
1779111629.0957835,SOLUSDT
1779111629.1113973,BTCUSDT
1779111629.158684,ETHUSDT
1779111629.205158,SOLUSDT
1779111629.220776,BTCUSDT
1779111629.2520213,ETHUSDT
1779111629.314535,SOLUSDT
1779111629.3301554,BTCUSDT
1779111629.3615081,ETHUSDT
1779111629.423904,SOLUSDT
1779111629.4551625,ETHUSDT
1779111629.5332763,SOLUSDT
1779111629.5645287,ETHUSDT
1779111629.642654,BTCUSDT
1779111629.6582668,ETHUSDT
1779111629.736522,BTCUSDT
1779111629.7520237,SOLUSDT
1779111629.7677097,ETHUSDT
1779111629.8457835,BTCUSDT
1779111629.8619013,ETHUSDT
1779111629.939538,BTCUSDT
1779111629.9551566,SOLUSDT
1779111629.9707737,ETHUSDT
1779111630.0489073,BTCUSDT
1779111630.0801475,SOLUSDT
1779111630.1426554,BTCUSDT
1779111630.1895292,ETHUSDT
1779111630.2520337,BTCUSDT
1779111630.283375,ETHUSDT
1779111630.2989037,SOLUSDT
1779111630.3457856,BTCUSDT
1779111630.3926578,ETHUSDT
1779111630.455162,BTCUSDT
1779111630.5020328,ETHUSDT
1779111630.5489106,BTCUSDT
1779111630.5957875,SOLUSDT
1779111630.6113997,ETHUSDT
1779111630.6582925,BTCUSDT
1779111630.7051632,SOLUSDT
1779111630.752038,BTCUSDT
1779111630.7989197,SOLUSDT
1779111630.8145335,ETHUSDT
1779111630.8615656,BTCUSDT
1779111630.9082935,ETHUSDT
1779111630.9239166,SOLUSDT
1779111630.9707985,BTCUSDT
1779111631.0176585,ETHUSDT
1779111631.0801647,BTCUSDT
1779111631.1114116,ETHUSDT
1779111631.127028,SOLUSDT
1779111631.1739125,BTCUSDT
1779111631.220801,ETHUSDT
1779111631.2832947,BTCUSDT
1779111631.314539,ETHUSDT
1779111631.3301609,SOLUSDT
1779111631.3770323,BTCUSDT
1779111631.4239266,ETHUSDT
1779111631.4395368,SOLUSDT
1779111631.4864068,BTCUSDT
1779111631.5176618,ETHUSDT
1779111631.548933,SOLUSDT
1779111631.580163,BTCUSDT
1779111631.627039,ETHUSDT
1779111631.6582816,SOLUSDT
1779111631.6895316,BTCUSDT
1779111631.7207797,ETHUSDT
1779111631.7676487,SOLUSDT
1779111631.7833385,BTCUSDT
1779111631.830148,ETHUSDT
1779111631.8625324,SOLUSDT
1779111631.892668,BTCUSDT
1779111631.9239306,ETHUSDT
1779111631.9707952,SOLUSDT
1779111631.9864168,BTCUSDT
1779111632.033295,ETHUSDT
1779111632.0801492,SOLUSDT
1779111632.0957916,BTCUSDT
1779111632.1270394,ETHUSDT
1779111632.173927,SOLUSDT
1779111632.205167,BTCUSDT
1779111632.2364118,ETHUSDT
1779111632.2832844,SOLUSDT
1779111632.298909,BTCUSDT
1779111632.3301773,ETHUSDT
1779111632.3926725,SOLUSDT
1779111632.4082966,BTCUSDT
1779111632.4395294,ETHUSDT
1779111632.4864135,SOLUSDT
1779111632.5020442,BTCUSDT
1779111632.5489182,ETHUSDT
1779111633,SOLUSDT
1779111632.6114223,BTCUSDT
1779111632.6426654,ETHUSDT
1779111632.7051697,SOLUSDT
1779111632.7520468,ETHUSDT
1779111632.8145459,SOLUSDT
1779111632.8457928,ETHUSDT
1779111632.9239395,BTCUSDT
1779111632.9551642,ETHUSDT
1779111633.017673,BTCUSDT
1779111633.0332873,SOLUSDT
1779111633.0489154,ETHUSDT
1779111633.1270373,BTCUSDT
1779111633.1426704,SOLUSDT
1779111633.158309,ETHUSDT
1779111633.2364247,BTCUSDT
1779111633.2520435,SOLUSDT
1779111633.2676606,ETHUSDT
1779111633.3301663,BTCUSDT
1779111633.3615408,ETHUSDT
1779111633.3770413,SOLUSDT
1779111633.4395468,BTCUSDT
1779111633.4708033,ETHUSDT
1779111633.4864101,SOLUSDT
1779111633.5489147,BTCUSDT
1779111633.5801697,ETHUSDT
1779111633.6426735,BTCUSDT
1779111633.6739182,ETHUSDT
1779111633.6895335,SOLUSDT
1779111633.7520387,BTCUSDT
1779111633.783296,ETHUSDT
1779111633.8616242,BTCUSDT
1779111633.8770533,ETHUSDT
1779111633.8926616,SOLUSDT
1779111633.9551697,BTCUSDT
1779111633.986426,ETHUSDT
1779111634,SOLUSDT
1779111634.0645406,BTCUSDT
1779111634.0801733,ETHUSDT
1779111634.1114304,SOLUSDT
1779111634.1582987,BTCUSDT
1779111634.1895459,ETHUSDT
1779111634.2207992,SOLUSDT
1779111634.2676694,BTCUSDT
1779111634.2832994,ETHUSDT
1779111634.314549,SOLUSDT
1779111634.3614962,BTCUSDT
1779111634.3926752,ETHUSDT
1779111634.4239194,SOLUSDT
1779111634.4707952,BTCUSDT
1779111634.4864182,ETHUSDT
1779111634.5334036,SOLUSDT
1779111634.5645576,BTCUSDT
1779111634.595798,ETHUSDT
1779111634.6582994,SOLUSDT
1779111634.6739252,BTCUSDT
1779111634.6895437,ETHUSDT
1779111634.7520356,SOLUSDT
1779111634.7833674,BTCUSDT
1779111635,ETHUSDT
1779111634.8620722,SOLUSDT
1779111634.8926742,BTCUSDT
1779111634.970793,SOLUSDT
1779111635.0020661,BTCUSDT
1779111635.064548,SOLUSDT
1779111635.0957942,BTCUSDT
1779111635.1114166,ETHUSDT
1779111635.1895442,SOLUSDT
1779111635.2051725,BTCUSDT
1779111635.220806,ETHUSDT
1779111635.2989347,SOLUSDT
1779111635.3145459,BTCUSDT
1779111635.3301778,ETHUSDT
1779111635.4084046,SOLUSDT
1779111635.4395528,ETHUSDT
1779111635.5176857,BTCUSDT
1779111635.533368,ETHUSDT
1779111635.611427,BTCUSDT
1779111635.6270454,SOLUSDT
1779111635.6426654,ETHUSDT
1779111635.7208014,BTCUSDT
1779111635.7520578,ETHUSDT
1779111635.8301642,BTCUSDT
1779111635.8457923,ETHUSDT
1779111635.9239244,BTCUSDT
1779111635.9395425,SOLUSDT
1779111635.9551842,ETHUSDT
1779111636.0332878,BTCUSDT
1779111636.0489182,SOLUSDT
1779111636.142674,BTCUSDT
1779111636.1582947,ETHUSDT
1779111636.2520564,BTCUSDT
1779111636.2676673,ETHUSDT
1779111636.3458107,BTCUSDT
1779111636.3614764,SOLUSDT
1779111636.4551804,BTCUSDT
1779111636.4708006,ETHUSDT
1779111636.5489209,BTCUSDT
1779111636.5646691,ETHUSDT
1779111636.5801682,SOLUSDT
1779111636.6583052,BTCUSDT
1779111636.6739385,ETHUSDT
1779111636.7520494,BTCUSDT
1779111636.7676694,ETHUSDT
1779111636.7833078,SOLUSDT
1779111636.8617892,BTCUSDT
1779111636.877046,ETHUSDT
1779111636.8926756,SOLUSDT
1779111636.9551826,BTCUSDT
1779111636.9864385,ETHUSDT
1779111637.002054,SOLUSDT
1779111637.0645602,BTCUSDT
1779111637.0958076,ETHUSDT
1779111637.1583145,BTCUSDT
1779111637.1895525,ETHUSDT
1779111637.2051847,SOLUSDT
1779111637.2676768,BTCUSDT
1779111637.2989357,ETHUSDT
1779111637.3145535,SOLUSDT
1779111637.3770597,BTCUSDT
1779111637.392681,ETHUSDT
1779111637.4239438,SOLUSDT
1779111637.470808,BTCUSDT
1779111637.5020645,ETHUSDT
1779111637.5176857,SOLUSDT
1779111637.5801837,BTCUSDT
1779111637.595795,ETHUSDT
1779111637.6270652,SOLUSDT
1779111637.673941,BTCUSDT
1779111637.7051873,ETHUSDT
1779111637.7207983,SOLUSDT
1779111637.7833085,BTCUSDT
1779111637.7989366,ETHUSDT
1779111637.8301826,SOLUSDT
1779111637.8770478,BTCUSDT
1779111637.908312,ETHUSDT
1779111637.939565,SOLUSDT
1779111637.9864388,BTCUSDT
1779111638.0020583,ETHUSDT
1779111638.048941,SOLUSDT
1779111638.0801885,BTCUSDT
1779111638.111445,ETHUSDT
1779111638.1426804,SOLUSDT
1779111638.189561,BTCUSDT
1779111638.2051778,ETHUSDT
1779111638.252058,SOLUSDT
1779111638,BTCUSDT
1779111638.3145597,ETHUSDT
1779111638.3614745,SOLUSDT
1779111638.3927004,BTCUSDT
1779111638.4084105,ETHUSDT
1779111638.455185,SOLUSDT
1779111638.4864447,BTCUSDT
1779111638.5176785,ETHUSDT
1779111638.5645535,SOLUSDT
1779111638.5958056,BTCUSDT
1779111638.6271172,ETHUSDT
1779111638.6583152,SOLUSDT
1779111638.6895592,BTCUSDT
1779111638.720813,ETHUSDT
1779111638.7676828,SOLUSDT
1779111638.7989295,BTCUSDT
1779111638.8301685,ETHUSDT
1779111638.8770635,SOLUSDT
1779111638.892684,BTCUSDT
1779111638.9239464,ETHUSDT
1779111638.9708052,SOLUSDT
1779111639.0020719,BTCUSDT
1779111639.0334349,ETHUSDT
1779111639.0801857,SOLUSDT
1779111639.1114116,BTCUSDT
1779111639.127064,ETHUSDT
1779111639.1739333,SOLUSDT
1779111639.2051897,BTCUSDT
1779111639.2364433,ETHUSDT
1779111639.2833173,SOLUSDT
1779111639.314562,BTCUSDT
1779111639.3301992,ETHUSDT
1779111639.3770566,SOLUSDT
1779111639.408309,BTCUSDT
1779111639.4395647,ETHUSDT
1779111639,SOLUSDT
1779111639.5177054,BTCUSDT
1779111639.5333862,ETHUSDT
1779111639.5958166,SOLUSDT
1779111639.611438,BTCUSDT
1779111639.6426883,ETHUSDT
1779111639.6895604,SOLUSDT
1779111639.7208126,BTCUSDT
1779111639.7521586,ETHUSDT
1779111639.7989373,SOLUSDT
1779111639.8145456,BTCUSDT
1779111639.845815,ETHUSDT
1779111639.9239507,BTCUSDT
1779111639.9551866,ETHUSDT
1779111640.0176823,BTCUSDT
1779111640.0333815,SOLUSDT
1779111640.0489442,ETHUSDT
1779111640.127061,BTCUSDT
1779111640.1427438,SOLUSDT
1779111640.1583078,ETHUSDT
1779111640.2208178,BTCUSDT
1779111640,SOLUSDT
1779111640.2676804,ETHUSDT
1779111640.3301892,BTCUSDT
1779111640.361492,ETHUSDT
1779111640.3770587,SOLUSDT
1779111640.4239495,BTCUSDT
1779111640.4551926,ETHUSDT
1779111640.4708095,SOLUSDT
1779111640.533377,BTCUSDT
1779111640.5645614,ETHUSDT
1779111640.5801897,SOLUSDT
1779111640.6270735,BTCUSDT
1779111640.6739178,ETHUSDT
1779111640.689551,SOLUSDT
1779111640.7364476,BTCUSDT
1779111640.7676907,ETHUSDT
1779111640.783306,SOLUSDT
1779111640.8302162,BTCUSDT
1779111640.877057,ETHUSDT
1779111640.8926861,SOLUSDT
1779111640.9395645,BTCUSDT
1779111640.9708228,ETHUSDT
1779111641.0020611,SOLUSDT
1779111641.049011,BTCUSDT
1779111641.0802002,ETHUSDT
1779111641.0958104,SOLUSDT
1779111641.1426942,BTCUSDT
1779111641.1739364,ETHUSDT
1779111641.205205,SOLUSDT
1779111641.252068,BTCUSDT
1779111641.2833214,ETHUSDT
1779111641.2989414,SOLUSDT
1779111641.3458312,BTCUSDT
1779111641.377064,ETHUSDT
1779111641.4083183,SOLUSDT
1779111641.4551961,BTCUSDT
1779111641.4864457,ETHUSDT
1779111641.5176907,SOLUSDT
1779111641.548953,BTCUSDT
1779111641.5801995,ETHUSDT
1779111641.627087,SOLUSDT
1779111641.6583242,BTCUSDT
1779111641.6895692,ETHUSDT
1779111641.720838,SOLUSDT
1779111641.7520692,BTCUSDT
1779111641.7833233,ETHUSDT
1779111641.8301885,SOLUSDT
1779111641.8616612,BTCUSDT
1779111641.892695,ETHUSDT
1779111641.9395745,SOLUSDT
1779111641.9551928,BTCUSDT
1779111641.9864497,ETHUSDT
1779111642.049056,SOLUSDT
1779111642.0647738,BTCUSDT
1779111642.0958338,ETHUSDT
1779111642.1583238,BTCUSDT
1779111642.1741412,SOLUSDT
1779111642.1896462,ETHUSDT
1779111642.267691,BTCUSDT
1779111642.283317,SOLUSDT
1779111642.2989793,ETHUSDT
1779111642.3770685,BTCUSDT
1779111642.3926938,ETHUSDT
1779111642.4708202,BTCUSDT
1779111642.4864407,SOLUSDT
1779111642.502068,ETHUSDT
1779111642.5801876,BTCUSDT
1779111642.5958126,SOLUSDT
1779111642.6739438,BTCUSDT
1779111642.7051942,SOLUSDT
1779111642.7833178,BTCUSDT
1779111642.7989528,SOLUSDT
1779111642.8145561,ETHUSDT
1779111642.877082,BTCUSDT
1779111642.908329,ETHUSDT
1779111642.9239426,SOLUSDT
1779111642.9864478,BTCUSDT
1779111643.0176969,ETHUSDT
1779111643.0802078,BTCUSDT
1779111643.1114666,ETHUSDT
1779111643.127079,SOLUSDT
1779111643.1895795,BTCUSDT
1779111643.2364478,ETHUSDT
1779111643.2989247,BTCUSDT
1779111643.3302033,ETHUSDT
1779111643.3458314,SOLUSDT
1779111643.3927174,BTCUSDT
1779111643.4395592,ETHUSDT
1779111643.4552042,SOLUSDT
1779111643.502073,BTCUSDT
1779111643.533404,ETHUSDT
1779111643.5802028,SOLUSDT
1779111643.6114438,BTCUSDT
1779111643.642706,ETHUSDT
1779111643.6739507,SOLUSDT
1779111643.705215,BTCUSDT
1779111643.7364657,ETHUSDT
1779111643.7833276,SOLUSDT
1779111643.8145902,BTCUSDT
1779111643.8458238,ETHUSDT
1779111643.8927035,SOLUSDT
1779111643.9083292,BTCUSDT
1779111643.9552171,ETHUSDT
1779111644.0020702,SOLUSDT
1779111644.0176947,BTCUSDT
1779111644.0490267,ETHUSDT
1779111644.0958316,SOLUSDT
1779111644.127071,BTCUSDT
1779111644.1583273,ETHUSDT
1779111644.2208245,SOLUSDT
1779111644.252075,ETHUSDT
1779111644.3145769,SOLUSDT
1779111644.3301973,BTCUSDT
1779111644.361453,ETHUSDT
1779111644.4239614,SOLUSDT
1779111644.4708252,ETHUSDT
1779111644.5177164,SOLUSDT
1779111644.5333927,BTCUSDT
1779111644.5645788,ETHUSDT
1779111644.6270654,BTCUSDT
1779111644.6427002,SOLUSDT
1779111644.673955,ETHUSDT
1779111644.7364569,BTCUSDT
1779111644.767712,ETHUSDT
1779111644.8302095,BTCUSDT
1779111644.8458211,SOLUSDT
1779111644.8770776,ETHUSDT
1779111644.9395735,BTCUSDT
1779111644.9552023,SOLUSDT
1779111644.9864578,ETHUSDT
1779111645.033413,BTCUSDT
1779111645.0490344,SOLUSDT
1779111645.0809822,ETHUSDT
1779111645.1427085,BTCUSDT
1779111645.1583254,SOLUSDT
1779111645.189593,ETHUSDT
1779111645.236468,BTCUSDT
1779111645.267694,SOLUSDT
1779111645.2833211,ETHUSDT
1779111645.3458304,BTCUSDT
1779111645.3614488,SOLUSDT
1779111645.392714,ETHUSDT
1779111645.4395792,BTCUSDT
1779111645.470834,SOLUSDT
1779111645.4864633,ETHUSDT
1779111645.5489535,BTCUSDT
1779111645.5802076,SOLUSDT
1779111645.5958278,ETHUSDT
1779111645.6427138,BTCUSDT
1779111645.6895893,SOLUSDT
1779111645.752081,BTCUSDT
1779111645.7989502,ETHUSDT
1779111645.8619757,BTCUSDT
1779111645.8926985,ETHUSDT
1779111645.9083252,SOLUSDT
1779111645.9552052,BTCUSDT
1779111646.0020926,ETHUSDT
1779111646.0177038,SOLUSDT
1779111646.064583,BTCUSDT
1779111646.0958421,ETHUSDT
1779111646.1270754,SOLUSDT
1779111646.1583328,BTCUSDT
1779111646.2052112,ETHUSDT
1779111646.2208266,SOLUSDT
1779111646.2677045,BTCUSDT
1779111646.2989545,ETHUSDT
1779111646.3302023,SOLUSDT
1779111646.3614943,BTCUSDT
1779111646.4083345,ETHUSDT
1779111646.439578,SOLUSDT
1779111646.4708369,BTCUSDT
1779111646.5177023,ETHUSDT
1779111646.5489533,SOLUSDT
1779111646.5645802,BTCUSDT
1779111646.6114614,ETHUSDT
1779111646.6583202,SOLUSDT
1779111646.6739528,BTCUSDT
1779111646.720826,ETHUSDT
1779111646.7521014,SOLUSDT
1779111646.7677097,BTCUSDT
1779111646.8145864,ETHUSDT
1779111646.8617976,SOLUSDT
1779111646.8770814,BTCUSDT
1779111646.923963,ETHUSDT
1779111646.9708362,SOLUSDT
1779111647.033425,ETHUSDT
1779111647.0802293,BTCUSDT
1779111647.1270902,ETHUSDT
1779111647.173964,BTCUSDT
1779111647.1895788,SOLUSDT
1779111647.2364578,ETHUSDT
1779111647.2833383,BTCUSDT
1779111647.298961,SOLUSDT
1779111647.3458874,ETHUSDT
1779111647.3927104,BTCUSDT
1779111647.408337,SOLUSDT
1779111647.4396005,ETHUSDT
1779111647.4864588,BTCUSDT
1779111647.5177176,SOLUSDT
1779111647.5490217,ETHUSDT
1779111647.5958562,BTCUSDT
1779111648,SOLUSDT
1779111647.6427102,ETHUSDT
1779111647.6895897,BTCUSDT
1779111647.7364607,SOLUSDT
1779111647.752085,ETHUSDT
1779111647.7989612,BTCUSDT
1779111647.845832,SOLUSDT
1779111647.8622165,ETHUSDT
1779111647.8927162,BTCUSDT
1779111647.955249,SOLUSDT
1779111648.0020897,BTCUSDT
1779111648.0490453,SOLUSDT
1779111648.0645864,ETHUSDT
1779111648.111463,BTCUSDT
1779111648.158335,SOLUSDT
1779111648.173961,ETHUSDT
1779111648.2052171,BTCUSDT
1779111648.2677195,SOLUSDT
1779111648.2833366,ETHUSDT
1779111648.3146002,BTCUSDT
1779111648.377086,SOLUSDT
1779111648.4083483,BTCUSDT
1779111648.486474,SOLUSDT
1779111648.5177217,BTCUSDT
1779111648.5802252,SOLUSDT
1779111648.595844,ETHUSDT
1779111648.6270726,BTCUSDT
1779111648.6895926,SOLUSDT
1779111648.7208407,BTCUSDT
1779111648.7989688,ETHUSDT
1779111648.8302197,BTCUSDT
1779111648.8927176,ETHUSDT
1779111648.924022,BTCUSDT
1779111648.9864802,ETHUSDT
1779111649.0020835,SOLUSDT
1779111649.0334477,BTCUSDT
1779111649.0958772,ETHUSDT
1779111649.111461,SOLUSDT
1779111649.1270883,BTCUSDT
1779111649.205235,ETHUSDT
1779111649.2364914,BTCUSDT
1779111649.2989843,ETHUSDT
1779111649.3145933,SOLUSDT
1779111649.3302164,BTCUSDT
1779111649.4083436,ETHUSDT
1779111649.439589,BTCUSDT
1779111649.5020864,ETHUSDT
1779111649.5177083,SOLUSDT
1779111649.5333574,BTCUSDT
1779111649.611471,ETHUSDT
1779111649.6270893,SOLUSDT
1779111649.6427138,BTCUSDT
1779111649.7052188,ETHUSDT
1779111649.7364726,SOLUSDT
1779111649.752106,BTCUSDT
1779111649.8146093,ETHUSDT
1779111649.8302202,SOLUSDT
1779111649.845838,BTCUSDT
1779111650,ETHUSDT
1779111649.9396503,SOLUSDT
1779111649.955194,BTCUSDT
1779111650.0177193,ETHUSDT
1779111650.0334256,SOLUSDT
1779111650.0489674,BTCUSDT
1779111650.1114674,ETHUSDT
1779111650.1427162,SOLUSDT
1779111650.1590333,BTCUSDT
1779111650.2210944,ETHUSDT
1779111650.252348,SOLUSDT
1779111650.3148367,ETHUSDT
1779111650.3616939,SOLUSDT
1779111650.4242134,ETHUSDT
1779111650.4554613,BTCUSDT
1779111650.4710767,SOLUSDT
1779111650.5179605,ETHUSDT
1779111650.5648394,BTCUSDT
1779111650.6273322,ETHUSDT
1779111650.6585963,BTCUSDT
1779111650.6742094,SOLUSDT
1779111650.7367086,ETHUSDT
1779111650.7679644,BTCUSDT
1779111650.8304687,ETHUSDT
1779111650.8620846,BTCUSDT
1779111650.8774188,SOLUSDT
1779111650.9398458,ETHUSDT
1779111650.9710948,BTCUSDT
1779111650.9867136,SOLUSDT
1779111651.033589,ETHUSDT
1779111651.0648425,BTCUSDT
1779111651.0804594,SOLUSDT
1779111651.1429687,ETHUSDT
1779111651.174215,BTCUSDT
1779111651.189857,SOLUSDT
1779111651.2523546,ETHUSDT
1779111651.2679756,BTCUSDT
1779111651.2992885,SOLUSDT
1779111651.3460941,ETHUSDT
1779111651.3774314,BTCUSDT
1779111651.392963,SOLUSDT
1779111651.4554734,ETHUSDT
1779111651.4711714,BTCUSDT
1779111651.5023627,SOLUSDT
1779111651.5648518,ETHUSDT
1779111651.5805316,BTCUSDT
1779111651.5960836,SOLUSDT
1779111651.6585903,ETHUSDT
1779111651.6742175,BTCUSDT
1779111651.7054772,SOLUSDT
1779111651.7680058,ETHUSDT
1779111651.7835925,BTCUSDT
1779111651.8148448,SOLUSDT
1779111651.8622103,ETHUSDT
1779111651.8930304,BTCUSDT
1779111651.908595,SOLUSDT
1779111651.9710844,ETHUSDT
1779111651.9867058,BTCUSDT
1779111652.0179794,SOLUSDT
1779111652.0648482,ETHUSDT
1779111652.0960865,BTCUSDT
1779111652.1273386,SOLUSDT
1779111652.1742258,ETHUSDT
1779111652.1898532,BTCUSDT
1779111652.2367253,SOLUSDT
1779111652.2835784,ETHUSDT
1779111652.2992268,BTCUSDT
1779111652.3461041,SOLUSDT
1779111652.3774164,ETHUSDT
1779111652.392973,BTCUSDT
1779111652.439854,SOLUSDT
1779111652.4867234,ETHUSDT
1779111652.5023422,BTCUSDT
1779111652.5492196,SOLUSDT
1779111652.5804818,ETHUSDT
1779111652.5960996,BTCUSDT
1779111652.6429684,SOLUSDT
1779111652.6898441,ETHUSDT
1779111652.705467,BTCUSDT
1779111652.7523546,SOLUSDT
1779111652.7836275,ETHUSDT
1779111652.7992241,BTCUSDT
1779111652.846105,SOLUSDT
1779111652.892974,ETHUSDT
1779111652.908597,BTCUSDT
1779111652.9554725,SOLUSDT
1779111652.9867213,ETHUSDT
1779111653.0023453,BTCUSDT
1779111653.0649362,SOLUSDT
1779111653,ETHUSDT
1779111653.1117184,BTCUSDT
1779111653.1585991,SOLUSDT
1779111653.1898677,ETHUSDT
1779111653.2054975,BTCUSDT
1779111653.283596,SOLUSDT
1779111653.299233,ETHUSDT
1779111653.3148408,BTCUSDT
1779111653.377461,SOLUSDT
1779111653.3929787,ETHUSDT
1779111653.4242308,BTCUSDT
1779111653.4867184,SOLUSDT
1779111653.5023537,ETHUSDT
1779111653.5179732,BTCUSDT
1779111653.5804844,SOLUSDT
1779111653.5961008,ETHUSDT
1779111653.6273506,BTCUSDT
1779111653.6898496,SOLUSDT
1779111653.705481,ETHUSDT
1779111653.721099,BTCUSDT
1779111653.8148544,SOLUSDT
1779111653.8304784,BTCUSDT
1779111653.9085958,SOLUSDT
1779111653.9242191,ETHUSDT
1779111654.0186398,SOLUSDT
1779111654.0335972,BTCUSDT
1779111654.1118672,ETHUSDT
1779111654.1273448,SOLUSDT
1779111654.1429856,BTCUSDT
1779111654.2210984,ETHUSDT
1779111654.2367308,SOLUSDT
1779111654.3148475,ETHUSDT
1779111654.3304698,SOLUSDT
1779111654.3461056,BTCUSDT
1779111654.424236,ETHUSDT
1779111654.4398458,SOLUSDT
1779111654.455467,BTCUSDT
1779111654.5179794,ETHUSDT
1779111654.5492308,SOLUSDT
1779111654.6273568,ETHUSDT
1779111654.6586118,SOLUSDT
1779111654.736726,ETHUSDT
1779111654.7523487,BTCUSDT
1779111654.7679727,SOLUSDT
1779111654.830482,ETHUSDT
1779111654.861991,BTCUSDT
1779111654.8774908,SOLUSDT
1779111655,ETHUSDT
1779111654.9711127,BTCUSDT
1779111655.0492132,ETHUSDT
1779111655.0648823,BTCUSDT
1779111655.0804791,SOLUSDT
1779111655.1429946,ETHUSDT
1779111655.1742463,BTCUSDT
1779111655.1898742,SOLUSDT
1779111655.2523725,ETHUSDT
1779111655.2679884,BTCUSDT
1779111655.299228,SOLUSDT
1779111655.3461032,ETHUSDT
1779111655.3775158,BTCUSDT
1779111655.4086144,SOLUSDT
1779111655.455487,ETHUSDT
1779111655.4867325,BTCUSDT
1779111655.5179753,SOLUSDT
1779111655.5492363,ETHUSDT
1779111655.5804923,BTCUSDT
1779111655.6273692,SOLUSDT
1779111655.658617,ETHUSDT
1779111655.6898646,BTCUSDT
1779111655.7210977,SOLUSDT
1779111655.7524314,ETHUSDT
1779111655.7836099,BTCUSDT
1779111655.8304994,SOLUSDT
1779111655.8621066,ETHUSDT
1779111655.8929772,BTCUSDT
1779111655.9398615,SOLUSDT
1779111655.9554834,ETHUSDT
1779111655.9867337,BTCUSDT
1779111656.0492094,SOLUSDT
1779111656.064855,ETHUSDT
1779111656.096109,BTCUSDT
1779111656.142986,SOLUSDT
1779111656.174245,ETHUSDT
1779111656.189859,BTCUSDT
1779111656.2523692,SOLUSDT
1779111656.2679906,ETHUSDT
1779111656.2992394,BTCUSDT
1779111656.346121,SOLUSDT
1779111656.3774538,ETHUSDT
1779111656.4086096,BTCUSDT
1779111656.4554806,SOLUSDT
1779111656.4711168,ETHUSDT
1779111656.5023649,BTCUSDT
1779111656.5648665,SOLUSDT
1779111656.580496,ETHUSDT
1779111656.5961115,BTCUSDT
1779111656.6586013,SOLUSDT
1779111656.6742342,ETHUSDT
1779111656.7055554,BTCUSDT
1779111656.7679915,SOLUSDT
1779111656.7836103,ETHUSDT
1779111656.7992327,BTCUSDT
1779111656.8619843,SOLUSDT
1779111656.8774247,ETHUSDT
1779111656.9086044,BTCUSDT
1779111656.9711108,SOLUSDT
1779111656.986724,ETHUSDT
1779111657.002355,BTCUSDT
1779111657.080506,SOLUSDT
1779111657.1117334,BTCUSDT
1779111657.174231,SOLUSDT
1779111657.189848,ETHUSDT
1779111657.2211242,BTCUSDT
1779111657.2836967,SOLUSDT
1779111657.2993789,ETHUSDT
1779111657.3148634,BTCUSDT
1779111657.3930316,SOLUSDT
1779111657.4242413,BTCUSDT
1779111657.486734,SOLUSDT
1779111657.5023453,ETHUSDT
1779111657.5179846,BTCUSDT
1779111657.596123,SOLUSDT
1779111657.6273627,BTCUSDT
1779111657.7054815,SOLUSDT
1779111657.7211154,BTCUSDT
1779111657.7992332,ETHUSDT
1779111657.814859,SOLUSDT
1779111657.830493,BTCUSDT
1779111657.9086258,ETHUSDT
1779111657.9242303,BTCUSDT
1779111658.0179884,ETHUSDT
1779111658.0336158,SOLUSDT
1779111658.111741,ETHUSDT
1779111658.1273582,SOLUSDT
1779111658.142986,BTCUSDT
1779111658.2211125,ETHUSDT
1779111658.2367487,SOLUSDT
1779111658.3148725,ETHUSDT
1779111658.3304894,SOLUSDT
1779111658.3461163,BTCUSDT
1779111658.4242399,ETHUSDT
1779111658.4398625,SOLUSDT
1779111658.5179853,ETHUSDT
1779111658.5336084,BTCUSDT
1779111658.5492394,SOLUSDT
1779111658.627366,ETHUSDT
1779111658.643057,BTCUSDT
1779111658.6586182,SOLUSDT
1779111658.7211106,ETHUSDT
